éÌï ,îN,åé,éYã∆ï™óﬁ,ãKñÕ,èAã∆å`ë‘,åªã‡ããó^ëçäz,Ç´Ç‹Ç¡ÇƒéxããÇ∑ÇÈããó^,èäíËì‡ããó^,èäíËäOããó^,ì¡ï ããó^,ëçé¿òJì≠éûä‘,èäíËì‡òJì≠éûä‘,èäíËäOòJì≠éûä‘,èoãŒì˙êî,ëOåéññòJì≠é“êî,ëùâ¡òJì≠é“êî,å∏è≠òJì≠é“êî,ñ{åéññòJì≠é“êî,ÉpÅ[ÉgÉ^ÉCÉÄòJì≠é“êî
é¿êî,1965,CY,D   ,7,0,35662,31195,,,,202.5,185.7,16.8,23.9,,,,,
é¿êî,1965,CY,E   ,0,0,36106,28817,,,7289,191.8,175.1,16.7,23.3,,,,,
é¿êî,1965,CY,E   ,4,0,42155,32536,,,,186.4,168.0,18.4,23.2,,,,,
é¿êî,1965,CY,E   ,5,0,34096,27233,,,,193.4,177.3,16.1,23.4,,,,,
é¿êî,1965,CY,E   ,7,0,29936,25479,,,,197.7,182.5,15.2,23.4,,,,,
é¿êî,1965,CY,E12 ,0,0,27102,22989,,,4113,195.9,179.2,16.7,23.1,,,,,
é¿êî,1965,CY,E12 ,4,0,34769,27297,,,,197.4,170.8,26.6,23.3,,,,,
é¿êî,1965,CY,E12 ,5,0,29504,24750,,,,202.5,178.7,23.8,23.3,,,,,
é¿êî,1965,CY,E12 ,7,0,24861,21522,,,,192.3,180.5,11.8,23.0,,,,,
é¿êî,1965,CY,E13 ,0,0,28993,24616,,,4377,195.9,182.4,13.5,23.4,,,,,
é¿êî,1965,CY,E13 ,4,0,30735,24747,,,,190.0,176.5,13.5,23.0,,,,,
é¿êî,1965,CY,E13 ,5,0,29588,24081,,,,193.9,181.0,12.9,23.4,,,,,
é¿êî,1965,CY,E13 ,7,0,28223,25072,,,,198.5,184.4,14.1,23.4,,,,,
é¿êî,1965,CY,E14 ,0,0,37795,30723,,,7072,193.4,174.8,18.6,23.7,,,,,
é¿êî,1965,CY,E14 ,4,0,49521,39151,,,,184.6,161.0,23.6,23.7,,,,,
é¿êî,1965,CY,E14 ,5,0,35169,28630,,,,197.3,179.5,17.8,24.0,,,,,
é¿êî,1965,CY,E14 ,7,0,29653,25143,,,,197.2,182.6,14.6,23.5,,,,,
é¿êî,1965,CY,E19 ,0,0,32085,25588,,,6497,188.1,174.5,13.6,23.0,,,,,
é¿êî,1965,CY,E19 ,4,0,32922,25910,,,,184.3,171.3,13.0,23.1,,,,,
é¿êî,1965,CY,E19 ,5,0,30242,24263,,,,189.8,176.8,13.0,22.8,,,,,
é¿êî,1965,CY,E19 ,7,0,32475,27211,,,,201.7,183.5,18.2,23.2,,,,,
é¿êî,1965,CY,E21 ,0,0,36702,29656,,,7046,190.8,172.6,18.2,23.3,,,,,
é¿êî,1965,CY,E21 ,4,0,44052,34224,,,,184.1,165.8,18.3,23.5,,,,,
é¿êî,1965,CY,E21 ,5,0,37482,29927,,,,192.9,172.2,20.7,23.4,,,,,
é¿êî,1965,CY,E21 ,7,0,30082,25834,,,,193.7,178.3,15.4,23.2,,,,,
é¿êî,1965,CY,E22 ,0,0,49281,39973,,,9308,194.1,167.9,26.2,23.7,,,,,
é¿êî,1965,CY,E22 ,4,0,54596,43632,,,,192.3,164.0,28.3,23.9,,,,,
é¿êî,1965,CY,E22 ,5,0,41455,34060,,,,196.8,171.3,25.5,23.4,,,,,
é¿êî,1965,CY,E22 ,7,0,37210,32443,,,,198.2,179.6,18.6,23.1,,,,,
é¿êî,1965,CY,E23 ,0,0,42883,33764,,,9119,194.2,169.3,24.9,23.5,,,,,
é¿êî,1965,CY,E23 ,4,0,45540,35537,,,,192.1,164.6,27.5,23.5,,,,,
é¿êî,1965,CY,E23 ,5,0,41309,32421,,,,193.9,169.8,24.1,23.4,,,,,
é¿êî,1965,CY,E23 ,7,0,37242,30542,,,,201.8,184.1,17.7,23.6,,,,,
é¿êî,1965,CY,E24 ,0,0,35134,28978,,,6156,197.5,178.0,19.5,23.3,,,,,
é¿êî,1965,CY,E24 ,4,0,41736,31977,,,,193.7,171.1,22.6,23.4,,,,,
é¿êî,1965,CY,E24 ,5,0,36611,29417,,,,196.7,176.3,20.4,23.2,,,,,
é¿êî,1965,CY,E24 ,7,0,32193,27854,,,,199.1,181.3,17.8,23.3,,,,,
é¿êî,1965,CY,E31 ,0,0,43781,34076,,,9705,195.3,168.5,26.8,23.4,,,,,
é¿êî,1965,CY,E31 ,4,0,48508,36935,,,,192.9,163.4,29.5,23.3,,,,,
é¿êî,1965,CY,E31 ,5,0,34848,28395,,,,198.2,177.5,20.7,23.4,,,,,
é¿êî,1965,CY,E31 ,7,0,32462,27923,,,,203.6,181.8,21.8,23.6,,,,,
é¿êî,1965,CY,F   ,0,0,59627,42984,,,16643,178.5,165.1,13.4,23.6,,,,,
é¿êî,1965,CY,F   ,4,0,66513,47126,,,,178.8,164.3,14.5,23.7,,,,,
é¿êî,1965,CY,F   ,5,0,58581,42406,,,,177.8,164.9,12.9,23.6,,,,,
é¿êî,1965,CY,F   ,7,0,56067,40731,,,,179.9,166.3,13.6,23.6,,,,,
é¿êî,1966,CY,C   ,0,0,46506,38347,,,8159,197.6,170.1,27.5,23.1,,,,,
é¿êî,1966,CY,C   ,4,0,50453,41227,,,,200.8,169.6,31.2,23.2,,,,,
é¿êî,1966,CY,C   ,5,0,43137,35630,,,,192.7,168.9,23.8,23.1,,,,,
é¿êî,1966,CY,C   ,7,0,35811,31072,,,,193.0,174.5,18.5,23.1,,,,,
é¿êî,1966,CY,D   ,0,0,43401,35556,,,7845,203.1,183.1,20.0,23.8,,,,,
é¿êî,1966,CY,D   ,4,0,53939,40771,,,,213.0,183.9,29.1,24.0,,,,,
é¿êî,1966,CY,D   ,5,0,43015,35234,,,,201.8,181.5,20.3,23.6,,,,,
é¿êî,1966,CY,D   ,7,0,39267,33634,,,,200.2,184.3,15.9,23.8,,,,,
é¿êî,1966,CY,E   ,0,0,40510,32064,,,8446,193.0,174.7,18.3,23.3,,,,,
é¿êî,1966,CY,E   ,4,0,47513,36464,,,,188.0,167.4,20.6,23.2,,,,,
é¿êî,1966,CY,E   ,5,0,38419,30283,,,,194.2,176.8,17.4,23.4,,,,,
é¿êî,1966,CY,E   ,7,0,33174,28050,,,,198.5,182.2,16.3,23.4,,,,,
é¿êî,1966,CY,E12 ,0,0,30424,25467,,,4957,196.5,179.4,17.1,23.1,,,,,
é¿êî,1966,CY,E12 ,4,0,41028,32201,,,,199.0,170.6,28.4,23.4,,,,,
é¿êî,1966,CY,E12 ,5,0,33080,26918,,,,202.9,178.9,24.0,23.3,,,,,
é¿êî,1966,CY,E12 ,7,0,27731,23886,,,,192.7,180.6,12.1,23.0,,,,,
é¿êî,1966,CY,E13 ,0,0,32543,27348,,,5195,197.4,182.4,15.0,23.4,,,,,
é¿êî,1966,CY,E13 ,4,0,34364,27978,,,,192.6,175.0,17.6,23.1,,,,,
é¿êî,1966,CY,E13 ,5,0,33935,27079,,,,194.6,180.3,14.3,23.4,,,,,
é¿êî,1966,CY,E13 ,7,0,31172,27495,,,,200.3,185.0,15.3,23.4,,,,,
é¿êî,1966,CY,E14 ,0,0,42346,34109,,,8237,193.6,174.6,19.0,23.7,,,,,
é¿êî,1966,CY,E14 ,4,0,54859,43192,,,,184.0,160.5,23.5,23.7,,,,,
é¿êî,1966,CY,E14 ,5,0,40292,32337,,,,197.4,178.5,18.9,23.8,,,,,
é¿êî,1966,CY,E14 ,7,0,33494,28029,,,,197.6,182.6,15.0,23.6,,,,,
é¿êî,1966,CY,E19 ,0,0,36907,29032,,,7875,190.1,175.0,15.1,23.3,,,,,
é¿êî,1966,CY,E19 ,4,0,38162,29486,,,,186.8,172.0,14.8,23.5,,,,,
é¿êî,1966,CY,E19 ,5,0,35091,27759,,,,190.9,176.9,14.0,23.1,,,,,
é¿êî,1966,CY,E19 ,7,0,36022,30198,,,,202.0,183.0,19.0,23.1,,,,,
é¿êî,1966,CY,E21 ,0,0,40702,32777,,,7925,191.1,171.9,19.2,23.3,,,,,
é¿êî,1966,CY,E21 ,4,0,48164,37411,,,,184.8,165.4,19.4,23.5,,,,,
é¿êî,1966,CY,E21 ,5,0,42186,33591,,,,192.7,171.0,21.7,23.3,,,,,
é¿êî,1966,CY,E21 ,7,0,33511,28436,,,,193.8,177.6,16.2,23.1,,,,,
é¿êî,1966,CY,E22 ,0,0,55345,44658,,,10687,195.1,167.2,27.9,23.7,,,,,
é¿êî,1966,CY,E22 ,4,0,60419,48491,,,,192.3,163.2,29.1,24.0,,,,,
é¿êî,1966,CY,E22 ,5,0,48332,38739,,,,198.5,171.3,27.2,23.5,,,,,
é¿êî,1966,CY,E22 ,7,0,42550,36965,,,,202.2,178.7,23.5,23.1,,,,,
é¿êî,1966,CY,E23 ,0,0,47909,37483,,,10426,195.0,168.6,26.4,23.5,,,,,
é¿êî,1966,CY,E23 ,4,0,50832,39563,,,,193.0,164.2,28.8,23.5,,,,,
é¿êî,1966,CY,E23 ,5,0,46143,35586,,,,193.8,169.6,24.2,23.4,,,,,
é¿êî,1966,CY,E23 ,7,0,41269,34038,,,,204.6,182.4,22.2,23.5,,,,,
é¿êî,1966,CY,E24 ,0,0,39704,32226,,,7478,199.8,177.6,22.2,23.3,,,,,
é¿êî,1966,CY,E24 ,4,0,48331,36652,,,,196.5,169.7,26.8,23.3,,,,,
é¿êî,1966,CY,E24 ,5,0,41270,32561,,,,198.3,175.9,22.4,23.2,,,,,
é¿êî,1966,CY,E24 ,7,0,35815,30664,,,,202.1,181.4,20.7,23.3,,,,,
é¿êî,1966,CY,E31 ,0,0,48954,38165,,,10789,198.4,167.7,30.7,23.4,,,,,
é¿êî,1966,CY,E31 ,4,0,54059,41408,,,,196.5,163.0,33.5,23.3,,,,,
é¿êî,1966,CY,E31 ,5,0,39552,31814,,,,201.6,176.6,25.0,23.4,,,,,
é¿êî,1966,CY,E31 ,7,0,35882,30685,,,,204.4,179.8,24.6,23.4,,,,,
é¿êî,1966,CY,F   ,0,0,65735,47359,,,18376,176.1,163.5,12.6,23.4,,,,,
é¿êî,1966,CY,F   ,4,0,73124,51993,,,,175.2,161.7,13.5,23.3,,,,,
é¿êî,1966,CY,F   ,5,0,64657,46675,,,,176.1,163.7,12.4,23.4,,,,,
é¿êî,1966,CY,F   ,7,0,62213,45168,,,,177.0,164.6,12.4,23.3,,,,,
é¿êî,1967,CY,C   ,0,0,49887,40937,,,8950,195.2,168.3,26.9,22.8,,,,,
é¿êî,1967,CY,C   ,4,0,54169,43746,,,,198.6,167.5,31.1,22.8,,,,,
é¿êî,1967,CY,C   ,5,0,48291,39544,,,,191.5,165.8,25.7,22.9,,,,,
é¿êî,1967,CY,C   ,7,0,39381,34498,,,,189.9,173.7,16.2,22.7,,,,,
é¿êî,1967,CY,D   ,0,0,46922,38792,,,8130,201.6,180.3,21.3,23.5,,,,,
é¿êî,1967,CY,D   ,4,0,57048,44507,,,,213.0,183.0,30.0,23.9,,,,,
é¿êî,1967,CY,D   ,5,0,48137,39361,,,,201.5,178.6,22.9,23.5,,,,,
é¿êî,1967,CY,D   ,7,0,42778,36552,,,,198.0,180.6,17.4,23.5,,,,,
é¿êî,1967,CY,E   ,0,0,45568,35759,,,9809,193.9,173.8,20.1,23.2,,,,,
é¿êî,1967,CY,E   ,4,0,54148,41298,,,,191.1,167.0,24.1,23.1,,,,,
é¿êî,1967,CY,E   ,5,0,43096,33635,,,,194.0,175.3,18.7,23.3,,,,,
é¿êî,1967,CY,E   ,7,0,36669,30636,,,,197.6,181.2,16.4,23.3,,,,,
é¿êî,1967,CY,E12 ,0,0,35248,29385,,,5863,196.9,179.5,17.4,23.1,,,,,
é¿êî,1967,CY,E12 ,4,0,46670,35927,,,,198.7,170.3,28.4,23.1,,,,,
é¿êî,1967,CY,E12 ,5,0,37566,30603,,,,201.3,179.3,22.0,23.1,,,,,
é¿êî,1967,CY,E12 ,7,0,32140,27666,,,,194.2,181.2,13.0,23.1,,,,,
é¿êî,1967,CY,E13 ,0,0,35961,29712,,,6249,195.7,181.0,14.7,23.3,,,,,
é¿êî,1967,CY,E13 ,4,0,41665,31877,,,,189.2,174.1,15.1,23.0,,,,,
é¿êî,1967,CY,E13 ,5,0,36729,28762,,,,194.1,179.2,14.9,23.2,,,,,
é¿êî,1967,CY,E13 ,7,0,34420,30073,,,,198.0,183.6,14.4,23.4,,,,,
é¿êî,1967,CY,E14 ,0,0,47473,37821,,,9652,193.2,172.8,20.4,23.7,,,,,
é¿êî,1967,CY,E14 ,4,0,61727,47940,,,,184.6,160.2,24.4,23.6,,,,,
é¿êî,1967,CY,E14 ,5,0,45411,36006,,,,194.2,173.6,20.6,23.8,,,,,
é¿êî,1967,CY,E14 ,7,0,37688,31334,,,,199.3,182.6,16.7,23.6,,,,,
é¿êî,1967,CY,E19 ,0,0,40703,31851,,,8852,189.8,173.0,16.8,23.2,,,,,
é¿êî,1967,CY,E19 ,4,0,42591,32693,,,,186.8,170.4,16.4,23.3,,,,,
é¿êî,1967,CY,E19 ,5,0,38880,30797,,,,191.2,174.8,16.4,22.9,,,,,
é¿êî,1967,CY,E19 ,7,0,35795,30224,,,,200.9,181.6,19.3,23.1,,,,,
é¿êî,1967,CY,E21 ,0,0,44778,35677,,,9101,192.7,171.5,21.2,23.2,,,,,
é¿êî,1967,CY,E21 ,4,0,53653,41127,,,,186.7,164.7,22.0,23.3,,,,,
é¿êî,1967,CY,E21 ,5,0,47594,37291,,,,195.7,171.3,24.4,23.3,,,,,
é¿êî,1967,CY,E21 ,7,0,35268,29960,,,,193.8,176.5,17.3,22.9,,,,,
é¿êî,1967,CY,E22 ,0,0,64635,51956,,,12679,200.6,166.9,33.7,23.8,,,,,
é¿êî,1967,CY,E22 ,4,0,69768,55706,,,,198.0,163.2,34.8,24.0,,,,,
é¿êî,1967,CY,E22 ,5,0,53132,43088,,,,206.8,172.0,34.8,23.3,,,,,
é¿êî,1967,CY,E22 ,7,0,51903,43265,,,,206.0,179.5,26.5,23.2,,,,,
é¿êî,1967,CY,E23 ,0,0,54497,42248,,,12249,195.6,166.8,28.8,23.4,,,,,
é¿êî,1967,CY,E23 ,4,0,58317,44951,,,,195.8,163.5,32.3,23.5,,,,,
é¿êî,1967,CY,E23 ,5,0,52374,39933,,,,192.9,167.1,25.8,23.5,,,,,
é¿êî,1967,CY,E23 ,7,0,44946,37022,,,,199.8,177.6,22.2,23.0,,,,,
é¿êî,1967,CY,E24 ,0,0,45160,36536,,,8624,201.0,176.0,25.0,23.2,,,,,
é¿êî,1967,CY,E24 ,4,0,50291,38887,,,,199.3,170.9,28.4,23.4,,,,,
é¿êî,1967,CY,E24 ,5,0,48275,38097,,,,200.3,174.0,26.3,23.3,,,,,
é¿êî,1967,CY,E24 ,7,0,40474,34257,,,,202.2,179.4,22.8,23.1,,,,,
é¿êî,1967,CY,E31 ,0,0,54476,42373,,,12103,200.3,167.1,33.2,23.2,,,,,
é¿êî,1967,CY,E31 ,4,0,60260,46069,,,,199.4,162.8,36.6,23.2,,,,,
é¿êî,1967,CY,E31 ,5,0,42459,34312,,,,202.0,174.7,27.3,23.2,,,,,
é¿êî,1967,CY,E31 ,7,0,39744,33559,,,,202.7,179.5,23.2,23.2,,,,,
é¿êî,1967,CY,F   ,0,0,72821,52874,,,19947,178.0,164.6,13.4,23.4,,,,,
é¿êî,1967,CY,F   ,4,0,79784,57438,,,,175.2,161.8,13.4,23.4,,,,,
é¿êî,1967,CY,F   ,5,0,72842,53140,,,,179.0,165.3,13.7,23.4,,,,,
é¿êî,1967,CY,F   ,7,0,67843,48997,,,,177.6,165.0,12.6,23.4,,,,,
é¿êî,1968,CY,C   ,0,0,56318,45572,,,10746,193.9,167.0,26.9,22.7,,,,,
é¿êî,1968,CY,C   ,4,0,60672,48157,,,,197.9,166.1,31.8,22.6,,,,,
é¿êî,1968,CY,C   ,5,0,56153,45251,,,,190.2,165.2,25.0,22.9,,,,,
é¿êî,1968,CY,C   ,7,0,44151,38633,,,,187.5,171.9,15.6,22.4,,,,,
é¿êî,1968,CY,D   ,0,0,52163,43070,,,9093,202.8,182.0,20.8,23.7,,,,,
é¿êî,1968,CY,D   ,4,0,63819,49344,,,,211.4,182.5,28.9,23.9,,,,,
é¿êî,1968,CY,D   ,5,0,54111,44112,,,,205.5,182.1,23.4,23.8,,,,,
é¿êî,1968,CY,D   ,7,0,46986,40288,,,,198.0,181.8,16.2,23.5,,,,,
é¿êî,1968,CY,E   ,0,0,52699,40638,,,12061,193.0,172.8,20.2,23.2,,,,,
é¿êî,1968,CY,E   ,4,0,61874,46491,,,,190.5,166.3,24.2,23.0,,,,,
é¿êî,1968,CY,E   ,5,0,49620,38109,,,,193.0,174.4,18.6,23.2,,,,,
é¿êî,1968,CY,E   ,7,0,42602,34934,,,,196.5,180.6,15.9,23.3,,,,,
é¿êî,1968,CY,E12 ,0,0,41105,33531,,,7574,196.1,178.8,17.3,23.1,,,,,
é¿êî,1968,CY,E12 ,4,0,52313,40807,,,,196.8,168.9,27.9,23.1,,,,,
é¿êî,1968,CY,E12 ,5,0,43402,34556,,,,200.5,179.1,21.4,23.1,,,,,
é¿êî,1968,CY,E12 ,7,0,37373,31434,,,,192.8,180.4,12.4,23.0,,,,,
é¿êî,1968,CY,E13 ,0,0,41278,33942,,,7336,194.4,179.7,14.7,23.1,,,,,
é¿êî,1968,CY,E13 ,4,0,46095,35971,,,,185.7,170.9,14.8,22.6,,,,,
é¿êî,1968,CY,E13 ,5,0,41691,33062,,,,193.5,178.3,15.2,23.1,,,,,
é¿êî,1968,CY,E13 ,7,0,40115,34215,,,,196.7,182.4,14.3,23.2,,,,,
é¿êî,1968,CY,E14 ,0,0,53968,42799,,,11169,192.4,172.0,20.4,23.7,,,,,
é¿êî,1968,CY,E14 ,4,0,68119,53133,,,,185.7,160.9,24.8,23.7,,,,,
é¿êî,1968,CY,E14 ,5,0,52885,41516,,,,193.5,172.1,21.4,23.8,,,,,
é¿êî,1968,CY,E14 ,7,0,42567,35137,,,,197.0,182.0,15.0,23.6,,,,,
é¿êî,1968,CY,E19 ,0,0,47078,36341,,,10737,188.0,171.1,16.9,23.1,,,,,
é¿êî,1968,CY,E19 ,4,0,49895,37608,,,,184.8,168.3,16.5,23.2,,,,,
é¿êî,1968,CY,E19 ,5,0,43172,34598,,,,189.6,173.0,16.6,22.7,,,,,
é¿êî,1968,CY,E19 ,7,0,41938,34005,,,,198.2,179.7,18.5,22.8,,,,,
é¿êî,1968,CY,E21 ,0,0,51942,41094,,,10848,191.9,170.4,21.5,23.1,,,,,
é¿êî,1968,CY,E21 ,4,0,61621,45992,,,,185.5,163.8,21.7,23.2,,,,,
é¿êî,1968,CY,E21 ,5,0,54575,43140,,,,193.9,169.6,24.3,23.3,,,,,
é¿êî,1968,CY,E21 ,7,0,41239,34844,,,,194.6,176.7,17.9,22.9,,,,,
é¿êî,1968,CY,E22 ,0,0,73596,58693,,,14903,199.6,166.3,33.3,23.7,,,,,
é¿êî,1968,CY,E22 ,4,0,78753,62633,,,,197.0,163.1,33.9,23.9,,,,,
é¿êî,1968,CY,E22 ,5,0,61608,48989,,,,204.8,169.8,35.0,23.2,,,,,
é¿êî,1968,CY,E22 ,7,0,60820,49699,,,,206.2,179.3,26.9,23.1,,,,,
é¿êî,1968,CY,E23 ,0,0,62829,47904,,,14925,196.3,166.7,29.6,23.5,,,,,
é¿êî,1968,CY,E23 ,4,0,65778,50149,,,,196.7,163.6,33.1,23.6,,,,,
é¿êî,1968,CY,E23 ,5,0,61621,45810,,,,193.8,168.1,25.7,23.5,,,,,
é¿êî,1968,CY,E23 ,7,0,52832,42766,,,,200.3,177.0,23.3,23.0,,,,,
é¿êî,1968,CY,E24 ,0,0,53366,41788,,,11578,198.9,174.8,24.1,23.2,,,,,
é¿êî,1968,CY,E24 ,4,0,59743,44478,,,,197.7,170.1,27.6,23.3,,,,,
é¿êî,1968,CY,E24 ,5,0,55704,42748,,,,197.7,173.2,24.5,23.2,,,,,
é¿êî,1968,CY,E24 ,7,0,47859,39493,,,,200.8,178.8,22.0,23.0,,,,,
é¿êî,1968,CY,E31 ,0,0,61508,47188,,,14320,198.2,166.5,31.7,23.2,,,,,
é¿êî,1968,CY,E31 ,4,0,67083,50845,,,,197.4,162.6,34.8,23.2,,,,,
é¿êî,1968,CY,E31 ,5,0,50511,39568,,,,200.3,172.9,27.4,23.1,,,,,
é¿êî,1968,CY,E31 ,7,0,46283,37839,,,,199.6,178.9,20.7,23.1,,,,,
é¿êî,1968,CY,F   ,0,0,81231,58698,,,22533,178.7,165.3,13.4,23.5,,,,,
é¿êî,1968,CY,F   ,4,0,86711,62955,,,,176.3,163.8,12.5,23.6,,,,,
é¿êî,1968,CY,F   ,5,0,82014,59216,,,,179.4,165.4,14.0,23.4,,,,,
é¿êî,1968,CY,F   ,7,0,75311,54325,,,,178.8,166.1,12.7,23.6,,,,,
é¿êî,1969,CY,C   ,0,0,65884,52432,,,13452,193.4,165.4,28.0,22.6,,,,,
é¿êî,1969,CY,C   ,4,0,70449,55353,,,,197.7,164.5,33.2,22.5,,,,,
é¿êî,1969,CY,C   ,5,0,65935,52025,,,,188.3,163.2,25.1,22.8,,,,,
é¿êî,1969,CY,C   ,7,0,52862,44670,,,,187.9,170.7,17.2,22.4,,,,,
é¿êî,1969,CY,D   ,0,0,60809,48977,,,11832,200.0,179.7,20.3,23.4,,,,,
é¿êî,1969,CY,D   ,4,0,73848,56152,,,,210.2,181.5,28.7,23.8,,,,,
é¿êî,1969,CY,D   ,5,0,63272,50242,,,,200.8,178.6,22.2,23.4,,,,,
é¿êî,1969,CY,D   ,7,0,55558,46151,,,,196.7,180.0,16.7,23.4,,,,,
é¿êî,1969,CY,E   ,0,0,61755,46719,,,15036,190.0,169.8,20.2,22.8,,,,,
é¿êî,1969,CY,E   ,4,0,71823,52936,,,,187.5,163.7,23.8,22.6,,,,,
é¿êî,1969,CY,E   ,5,0,58093,43820,,,,190.0,171.2,18.8,22.9,,,,,
é¿êî,1969,CY,E   ,7,0,50003,40343,,,,194.3,178.3,16.0,23.0,,,,,
é¿êî,1969,CY,E12 ,0,0,47970,38773,,,9197,194.5,176.4,18.1,22.8,,,,,
é¿êî,1969,CY,E12 ,4,0,60692,46772,,,,195.4,167.9,27.5,22.9,,,,,
é¿êî,1969,CY,E12 ,5,0,50075,39909,,,,199.6,176.7,22.9,22.9,,,,,
é¿êî,1969,CY,E12 ,7,0,43120,35882,,,,190.1,178.2,11.9,22.8,,,,,
é¿êî,1969,CY,E13 ,0,0,48055,38755,,,9300,192.2,177.1,15.1,22.8,,,,,
é¿êî,1969,CY,E13 ,4,0,55231,40221,,,,182.9,169.2,13.7,22.2,,,,,
é¿êî,1969,CY,E13 ,5,0,48915,38419,,,,191.2,175.1,16.1,22.7,,,,,
é¿êî,1969,CY,E13 ,7,0,46054,38767,,,,194.6,180.1,14.5,23.0,,,,,
é¿êî,1969,CY,E14 ,0,0,63595,49234,,,14361,190.4,169.5,20.9,23.4,,,,,
é¿êî,1969,CY,E14 ,4,0,79730,60252,,,,185.4,159.6,25.8,23.5,,,,,
é¿êî,1969,CY,E14 ,5,0,61741,47685,,,,189.2,168.2,21.0,23.3,,,,,
é¿êî,1969,CY,E14 ,7,0,50763,40863,,,,196.7,180.8,15.9,23.5,,,,,
é¿êî,1969,CY,E19 ,0,0,55465,41832,,,13633,183.2,167.1,16.1,22.7,,,,,
é¿êî,1969,CY,E19 ,4,0,58833,43492,,,,180.3,164.4,15.9,22.9,,,,,
é¿êî,1969,CY,E19 ,5,0,50960,39171,,,,184.9,168.7,16.2,22.5,,,,,
é¿êî,1969,CY,E19 ,7,0,48482,39072,,,,192.6,175.8,16.8,22.5,,,,,
é¿êî,1969,CY,E21 ,0,0,60915,47357,,,13558,189.1,167.9,21.2,22.8,,,,,
é¿êî,1969,CY,E21 ,4,0,70850,52613,,,,182.2,161.5,20.7,22.8,,,,,
é¿êî,1969,CY,E21 ,5,0,63826,49212,,,,190.1,165.9,24.2,22.9,,,,,
é¿êî,1969,CY,E21 ,7,0,48644,40476,,,,193.8,176.0,17.8,22.7,,,,,
é¿êî,1969,CY,E22 ,0,0,86201,66762,,,19439,196.1,163.7,32.4,23.3,,,,,
é¿êî,1969,CY,E22 ,4,0,92456,71120,,,,193.3,160.6,32.7,23.5,,,,,
é¿êî,1969,CY,E22 ,5,0,72870,56645,,,,202.9,167.0,35.9,22.8,,,,,
é¿êî,1969,CY,E22 ,7,0,68664,55684,,,,202.8,176.6,26.2,22.8,,,,,
é¿êî,1969,CY,E23 ,0,0,73246,54966,,,18280,194.4,164.3,30.1,23.1,,,,,
é¿êî,1969,CY,E23 ,4,0,76133,56920,,,,194.8,161.5,33.3,23.3,,,,,
é¿êî,1969,CY,E23 ,5,0,72181,53115,,,,191.5,165.5,26.0,23.0,,,,,
é¿êî,1969,CY,E23 ,7,0,63100,50085,,,,198.2,173.9,24.3,22.8,,,,,
é¿êî,1969,CY,E24 ,0,0,62155,48074,,,14081,195.6,171.8,23.8,22.8,,,,,
é¿êî,1969,CY,E24 ,4,0,67793,50800,,,,193.5,166.7,26.8,22.9,,,,,
é¿êî,1969,CY,E24 ,5,0,66067,49715,,,,194.5,169.6,24.9,22.9,,,,,
é¿êî,1969,CY,E24 ,7,0,55118,44970,,,,198.0,176.7,21.3,22.7,,,,,
é¿êî,1969,CY,E31 ,0,0,71271,53758,,,17513,194.1,163.4,30.7,22.8,,,,,
é¿êî,1969,CY,E31 ,4,0,76982,57328,,,,192.9,160.0,32.9,22.9,,,,,
é¿êî,1969,CY,E31 ,5,0,59301,45927,,,,197.6,169.4,28.2,22.8,,,,,
é¿êî,1969,CY,E31 ,7,0,54165,43641,,,,196.4,175.3,21.1,22.7,,,,,
é¿êî,1969,CY,F   ,0,0,92000,65946,,,26054,174.6,160.9,13.7,23.0,,,,,
é¿êî,1969,CY,F   ,4,0,98146,70953,,,,172.2,159.5,12.7,23.1,,,,,
é¿êî,1969,CY,F   ,5,0,92777,66442,,,,175.1,160.8,14.3,22.9,,,,,
é¿êî,1969,CY,F   ,7,0,85304,60860,,,,174.7,162.0,12.7,23.1,,,,,
é¿êî,1970,CY,C   ,0,0,79209,61520,,,17689,192.9,166.4,26.5,22.7,,,,,
é¿êî,1970,CY,C   ,4,0,84783,65336,,,,198.0,164.6,33.4,22.6,,,,,
é¿êî,1970,CY,C   ,5,0,81909,61123,,,,186.9,165.2,21.7,22.9,,,,,
é¿êî,1970,CY,C   ,7,0,62199,52844,,,,188.7,172.6,16.1,22.6,,,,,
é¿êî,1970,CY,D   ,0,0,71727,57456,,,14271,199.0,178.3,20.7,23.2,,,,,
é¿êî,1970,CY,D   ,4,0,89463,65930,,,,208.7,180.4,28.3,23.8,,,,,
é¿êî,1970,CY,D   ,5,0,73443,58004,,,,198.8,176.3,22.5,23.0,,,,,
é¿êî,1970,CY,D   ,7,0,65558,54688,,,,196.4,179.1,17.3,23.3,,,,,
é¿êî,1970,CY,E   ,0,0,71447,53612,,,17835,187.4,168.4,19.0,22.6,,,,,
é¿êî,1970,CY,E   ,4,0,83640,60982,,,,185.0,162.6,22.4,22.4,,,,,
é¿êî,1970,CY,E   ,5,0,68087,50846,,,,187.0,169.3,17.7,22.7,,,,,
é¿êî,1970,CY,E   ,7,0,58206,46488,,,,191.5,175.7,15.8,22.8,,,,,
é¿êî,1970,CY,E12 ,0,0,54777,44390,,,10387,191.1,173.8,17.3,22.6,,,,,
é¿êî,1970,CY,E12 ,4,0,74095,57799,,,,198.8,166.3,32.5,22.7,,,,,
