年,年齢,年齢区分,年収（万円）,年収（円）,月例賃金（円）,年間賞与相当額（円）,所得税（円）,住民税（円）,厚生年金（円）,健康保険（円）,介護保険（円）,雇用保険（円）,社会保険料総額（円）,控除総額（円）,名目手取り（円）,実効負担率（%）,手取り率（%）,手取り（100円あたり）,所得税（100円あたり）,住民税（100円あたり）,厚生年金（100円あたり）,健康保険（100円あたり）,介護保険（100円あたり）,雇用保険（100円あたり）,性別,扶養人数,給与所得のみ
2022,35,20～39歳,1400,14000000.0,958543.548017693,2497477.423787685,1755200.0,993900.0,942084.0,712800.0,0.0,50248.7387118938,1705132.7387118938,4454232.738711894,9545767.261288108,31.81594813365638,68.18405186634362,68.18405186634362,12.537142857142856,7.099285714285713,6.729171428571427,5.091428571428571,0.0,0.3589195622278128,男性,0,True
2022,35,20～39歳,1450,14500000.0,992777.246161182,2586673.0460658157,1918900.0,1042500.0,950319.0,717300.0,0.0,52043.3365230329,1719662.336523033,4681062.336523033,9818937.663476966,32.283188527745054,67.71681147225495,67.71681147225495,13.233793103448278,7.189655172413794,6.553924137931035,4.946896551724138,0.0,0.35891956222781307,男性,0,True
2022,35,20～39歳,1500,15000000.0,1027010.944304671,2675868.6683439477,2072600.0,1088100.0,958371.0,751700.0,0.0,53837.934334172,1763908.934334172,4924608.934334172,10075391.065665828,32.83072622889448,67.16927377110552,67.16927377110552,13.817333333333334,7.254,6.38914,5.011333333333334,0.0,0.35891956222781335,男性,0,True
2022,45,40～64歳,200,2000000.0,136934.79257395613,356782.4891125263,27400.0,61300.0,179706.0,98200.0,16319.2,7178.3912445563,301403.5912445563,390103.5912445563,1609896.4087554438,19.505179562227816,80.49482043777219,80.49482043777219,1.37,3.065,8.9853,4.91,0.8159600000000001,0.358919562227815,男性,0,True
2022,45,40～64歳,250,2500000.0,171168.49071744518,445978.11139065796,41200.0,88300.0,227286.0,124200.0,20640.8,8972.9890556953,381099.7890556953,510599.7890556953,1989400.2109443047,20.423991562227812,79.57600843777219,79.57600843777219,1.6480000000000001,3.5319999999999996,9.09144,4.968,0.8256319999999999,0.358919562227812,男性,0,True
2022,45,40～64歳,300,3000000.0,205402.1888609342,535173.7336687896,55500.0,116400.0,268461.0,146700.0,24378.8,10767.5868668344,450307.3868668344,622207.3868668345,2377792.6131331655,20.74024622889448,79.25975377110551,79.25975377110551,1.8499999999999999,3.88,8.9487,4.89,0.8126266666666666,0.3589195622278133,男性,0,True
2022,45,40～64歳,350,3500000.0,239635.88700442325,624369.3559469213,69000.0,142700.0,320616.0,175200.0,29116.8,12562.1846779735,537494.9846779736,749194.9846779736,2750805.015322027,21.40557099079924,78.59442900920075,78.59442900920075,1.971428571428571,4.0771428571428565,9.16045714285714,5.0057142857142845,0.8319085714285712,0.35891956222781424,男性,0,True
2022,45,40～64歳,400,4000000.0,273869.58514791226,713564.9782250526,84400.0,173000.0,372588.0,203600.0,33838.4,14356.7824891125,624383.1824891126,881783.1824891126,3118216.8175108875,22.044579562227813,77.95542043777218,77.95542043777218,2.11,4.324999999999999,9.3147,5.09,0.8459600000000002,0.3589195622278125,男性,0,True
2022,45,40～64歳,450,4500000.0,308103.2832914013,802760.6005031846,105000.0,207900.0,402783.0,220100.0,36576.4,16151.3803002516,675610.7803002517,988510.7803002517,3511489.2196997483,21.96690622889448,78.03309377110553,78.03309377110553,2.3333333333333335,4.62,8.950733333333332,4.891111111111111,0.812808888888889,0.35891956222781335,男性,0,True
2022,45,40～64歳,500,5000000.0,342336.98143489036,891956.2227813159,137000.0,239200.0,454755.0,248500.0,41298.0,17945.9781113907,762498.9781113906,1138698.9781113905,3861301.0218886095,22.773979562227808,77.22602043777219,77.22602043777219,2.74,4.784,9.0951,4.97,0.82596,0.358919562227814,男性,0,True
2022,45,40～64歳,550,5500000.0,376570.6795783793,981151.8450594479,168900.0,270500.0,506910.0,277000.0,46036.0,19740.5759225297,849686.5759225297,1289086.5759225297,4210913.42407747,23.437937744045996,76.562062255954,76.562062255954,3.070909090909091,4.918181818181818,9.216545454545455,5.036363636363636,0.8370181818181819,0.35891956222781274,男性,0,True
2022,45,40～64歳,600,6000000.0,410804.3777218684,1070347.4673375792,202700.0,303600.0,548085.0,299500.0,49774.0,21535.1737336688,918894.1737336688,1425194.1737336689,4574805.826266332,23.75323622889448,76.24676377110553,76.24676377110553,3.378333333333333,5.06,9.13475,4.991666666666666,0.8295666666666667,0.3589195622278133,男性,0,True
2022,45,40～64歳,650,6500000.0,445038.0758653574,1159543.0896157105,236500.0,336700.0,589077.0,321900.0,53495.6,23329.7715448079,987802.3715448078,1561002.3715448077,4938997.628455192,24.01542110068935,75.98457889931063,75.98457889931063,3.6384615384615384,5.18,9.062723076923076,4.952307692307692,0.8230092307692307,0.35891956222781385,男性,0,True
2022,45,40～64歳,700,7000000.0,479271.7740088465,1248738.7118938426,311300.0,373700.0,630252.0,344400.0,57233.6,25124.3693559469,1057009.9693559469,1742009.9693559469,5257990.030644054,24.88585670508495,75.11414329491504,75.11414329491504,4.447142857142857,5.338571428571428,9.003599999999999,4.919999999999999,0.817622857142857,0.3589195622278128,男性,0,True
2022,45,40～64歳,750,7500000.0,513505.4721523355,1337934.3341719739,389300.0,411900.0,671244.0,366800.0,60955.2,26918.967167086,1125918.167167086,1927118.167167086,5572881.832832914,25.69490889556115,74.30509110443884,74.30509110443884,5.190666666666666,5.492,8.94992,4.890666666666667,0.812736,0.35891956222781335,男性,0,True
2022,45,40～64歳,800,8000000.0,547739.1702958245,1427129.9564501052,455800.0,444500.0,745359.0,407300.0,67693.2,28713.5649782251,1249065.764978225,2149365.7649782253,5850634.235021775,26.867072062227816,73.13292793777218,73.13292793777218,5.6975,5.55625,9.3169875,5.09125,0.846165,0.35891956222781374,男性,0,True
2022,45,40～64歳,850,8500000.0,581972.8684393136,1516325.5787282372,533600.0,482600.0,786534.0,429800.0,71431.2,30508.1627893641,1318273.362789364,2334473.362789364,6165526.6372106355,27.464392503404284,72.53560749659572,72.53560749659572,6.277647058823529,5.6776470588235295,9.253341176470588,5.056470588235294,0.8403670588235294,0.35891956222781296,男性,0,True
2022,45,40～64歳,900,9000000.0,616206.5665828026,1605521.2010063692,621600.0,525700.0,827526.0,452200.0,75152.8,32302.7606005032,1387181.5606005033,2534481.5606005033,6465518.439399497,28.160906228894483,71.83909377110552,71.83909377110552,6.906666666666666,5.841111111111111,9.194733333333334,5.024444444444445,0.8350311111111111,0.35891956222781335,男性,0,True
2022,45,40～64歳,950,9500000.0,650440.2647262916,1694716.8232844998,709600.0,568800.0,868701.0,474700.0,78890.8,34097.3584116422,1456389.1584116423,2734789.1584116425,6765210.841588357,28.78725429906992,71.21274570093009,71.21274570093009,7.469473684210525,5.987368421052632,9.144221052631579,4.996842105263158,0.8304294736842105,0.3589195622278126,男性,0,True
2022,45,40～64歳,1000,10000000.0,684673.9628697807,1783912.4455626318,804400.0,615200.0,876753.0,497100.0,82612.4,35891.9562227813,1492357.3562227811,2911957.3562227814,7088042.643777219,29.119573562227814,70.88042643777219,70.88042643777219,8.044,6.152,8.767529999999999,4.971,0.826124,0.358919562227813,男性,0,True
2022,45,40～64歳,1050,10500000.0,718907.6610132697,1873108.0678407638,899100.0,661600.0,884988.0,519600.0,86350.4,37686.5540339204,1528624.9540339203,3089324.9540339205,7410675.045966079,29.422142419370672,70.57785758062933,70.57785758062933,8.562857142857142,6.30095238095238,8.428457142857143,4.948571428571428,0.8223847619047618,0.35891956222781335,男性,0,True
2022,45,40～64歳,1100,11000000.0,753141.3591567586,1962303.6901188958,993900.0,707300.0,893223.0,548100.0,91088.4,39481.1518450595,1571892.5518450593,3273092.5518450593,7726907.448154941,29.755386834955083,70.24461316504492,70.24461316504492,9.035454545454545,6.43,8.120209090909091,4.9827272727272724,0.8280763636363635,0.3589195622278136,男性,0,True
2022,45,40～64歳,1150,11500000.0,787375.0573002478,2051499.3123970265,1101300.0,753000.0,901275.0,576500.0,95810.0,41275.7496561985,1614860.7496561985,3469160.7496561985,8030839.250343801,30.166615214401727,69.83338478559827,69.83338478559827,9.576521739130435,6.547826086956523,7.837173913043478,5.01304347826087,0.8331304347826087,0.35891956222781307,男性,0,True
2022,45,40～64歳,1200,12000000.0,821608.7554437368,2140694.9346751585,1208300.0,798600.0,909510.0,605000.0,100548.0,43070.3474673376,1658128.3474673375,3665028.3474673377,8334971.652532662,30.541902895561147,69.45809710443885,69.45809710443885,10.069166666666666,6.654999999999999,7.57925,5.041666666666666,0.8379,0.3589195622278133,男性,0,True
2022,45,40～64歳,1250,12500000.0,855842.4535872258,2229890.5569532905,1314000.0,843600.0,917562.0,639400.0,106269.6,44864.9452784766,1708096.5452784768,3865696.5452784766,8634303.454721523,30.92557236222781,69.07442763777219,69.07442763777219,10.512,6.748800000000001,7.340496000000001,5.115200000000001,0.8501568000000002,0.35891956222781285,男性,0,True
2022,45,40～64歳,1300,13000000.0,890076.1517307148,2319086.179231421,1427900.0,892100.0,925797.0,643900.0,107007.6,46659.5430896157,1723364.1430896157,4043364.1430896157,8956635.856910385,31.102801100689355,68.89719889931065,68.89719889931065,10.983846153846153,6.862307692307692,7.1215153846153845,4.953076923076924,0.8231353846153847,0.358919562227813,男性,0,True
2022,45,40～64歳,1350,13500000.0,924309.8498742039,2408281.801509553,1563800.0,937100.0,934032.0,678400.0,112745.6,48454.1409007548,1773631.740900755,4274531.740900755,9225468.259099245,31.663198080746334,68.33680191925366,68.33680191925366,11.583703703703705,6.941481481481482,6.918755555555556,5.025185185185185,0.8351525925925927,0.35891956222781335,男性,0,True
2022,45,40～64歳,1400,14000000.0,958543.548017693,2497477.423787685,1715400.0,982100.0,942084.0,712800.0,118467.2,50248.7387118938,1823599.9387118937,4521099.938711894,9478900.061288107,32.29357099079924,67.70642900920075,67.70642900920075,12.252857142857142,7.014999999999999,6.729171428571427,5.091428571428571,0.8461942857142855,0.3589195622278128,男性,0,True
2022,45,40～64歳,1450,14500000.0,992777.246161182,2586673.0460658157,1878800.0,1030600.0,950319.0,717300.0,119205.2,52043.3365230329,1838867.536523033,4748267.536523033,9751732.463476967,32.746672665676094,67.25332733432391,67.25332733432391,12.957241379310345,7.107586206896552,6.553924137931035,4.946896551724138,0.822104827586207,0.35891956222781307,男性,0,True
2022,45,40～64歳,1500,15000000.0,1027010.944304671,2675868.6683439477,2030400.0,1075600.0,958371.0,751700.0,124926.8,53837.934334172,1888835.734334172,4994835.734334172,10005164.26566583,33.298904895561144,66.70109510443886,66.70109510443886,13.536000000000001,7.1706666666666665,6.38914,5.011333333333334,0.8328453333333332,0.35891956222781335,男性,0,True
2023,35,20～39歳,200,2000000.0,136715.45148173312,359414.5822192024,28000.0,52500.0,179889.0,98300.0,0.0,11589.8536455548,289778.8536455548,370278.8536455548,1629721.1463544453,18.51394268227774,81.48605731772226,81.48605731772226,1.4000000000000001,2.625,8.99445,4.915,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,250,2500000.0,170894.31435216643,449268.22777400294,42000.0,79800.0,227652.0,124400.0,0.0,14487.3170569435,366539.3170569435,488339.3170569435,2011660.6829430566,19.53357268227774,80.46642731772226,80.46642731772226,1.68,3.1919999999999997,9.10608,4.976,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,300,3000000.0,205073.1772225997,539121.8733288035,56400.0,108100.0,268827.0,146900.0,0.0,17384.7804683322,433111.7804683322,597611.7804683321,2402388.219531668,19.920392682277736,80.07960731772226,80.07960731772226,1.8800000000000001,3.6033333333333335,8.960899999999999,4.8966666666666665,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,350,3500000.0,239252.04009303302,628975.518883604,70000.0,134800.0,320982.0,175400.0,0.0,20282.2438797209,516664.2438797209,721464.2438797209,2778535.7561202794,20.613264110849165,79.38673588915083,79.38673588915083,1.9999999999999998,3.851428571428571,9.170914285714286,5.011428571428571,0.0,0.5794926822777399,男性,0,True
2023,35,20～39歳,400,4000000.0,273430.90296346624,718829.1644384048,85700.0,165400.0,373137.0,203900.0,0.0,23179.7072911096,600216.7072911096,851316.7072911096,3148683.2927088905,21.28291768227774,78.71708231772226,78.71708231772226,2.1425,4.135,9.328425,5.0975,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,450,4500000.0,307609.76583389955,808682.8099932054,107700.0,200500.0,403332.0,220400.0,0.0,26077.1707024983,649809.1707024983,958009.1707024983,3541990.8292975016,21.28909268227774,78.71090731772226,78.71090731772226,2.3933333333333335,4.455555555555556,8.962933333333334,4.897777777777778,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,500,5000000.0,341788.62870433286,898536.4555480059,139900.0,232100.0,455487.0,248900.0,0.0,28974.634113887,733361.634113887,1105361.6341138869,3894638.365886113,22.107232682277736,77.89276731772226,77.89276731772226,2.798,4.642,9.109739999999999,4.978,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,550,5500000.0,375967.4915747661,988390.1011028064,172300.0,263800.0,507642.0,277400.0,0.0,31872.0975252757,816914.0975252757,1253014.0975252758,4246985.902474724,22.782074500459558,77.21792549954043,77.21792549954043,3.1327272727272724,4.796363636363636,9.229854545454545,5.043636363636363,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,600,6000000.0,410146.3544451994,1078243.746657607,206300.0,297100.0,548817.0,299900.0,0.0,34769.5609366644,883486.5609366645,1386886.5609366645,4613113.439063336,23.114776015611074,76.88522398438893,76.88522398438893,3.4383333333333335,4.951666666666667,9.14695,4.998333333333333,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,650,6500000.0,444325.2173156327,1168097.3922124074,243300.0,330400.0,589992.0,322400.0,0.0,37667.0243480531,950059.0243480531,1523759.0243480531,4976240.975651947,23.44244652843159,76.55755347156841,76.55755347156841,3.743076923076923,5.083076923076923,9.0768,4.96,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,700,7000000.0,478504.08018606604,1257951.037767208,319600.0,367800.0,630984.0,344800.0,0.0,40564.4877594418,1016348.4877594418,1703748.4877594418,5296251.512240559,24.339264110849165,75.66073588915083,75.66073588915083,4.565714285714286,5.254285714285714,9.014057142857142,4.925714285714285,0.0,0.5794926822777399,男性,0,True
2023,35,20～39歳,750,7500000.0,512682.9430564993,1347804.6833220085,398000.0,406200.0,672159.0,367300.0,0.0,43461.9511708305,1082920.9511708305,1887120.9511708305,5612879.04882917,25.161612682277738,74.83838731772227,74.83838731772227,5.306666666666667,5.416,8.96212,4.897333333333333,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,800,8000000.0,546861.8059269325,1437658.3288768097,465800.0,439400.0,746274.0,407800.0,0.0,46359.4145822192,1200433.4145822192,2105633.414582219,5894366.585417781,26.320417682277736,73.67958231772226,73.67958231772226,5.8225,5.4925,9.328425,5.0975,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,850,8500000.0,581040.6687973659,1527511.9744316102,544000.0,477700.0,787449.0,430300.0,0.0,49256.8779936079,1267005.877993608,2288705.877993608,6211294.122006392,26.92595150580715,73.07404849419285,73.07404849419285,6.4,5.62,9.264105882352942,5.062352941176471,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,900,9000000.0,615219.5316677991,1617365.6199864107,632700.0,521100.0,828624.0,452800.0,0.0,52154.3414049966,1333578.3414049966,2487378.341404997,6512621.658595003,27.63753712672219,72.3624628732778,72.3624628732778,7.03,5.79,9.206933333333334,5.0311111111111115,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,950,9500000.0,649398.3945382324,1707219.2655412112,721100.0,564400.0,869799.0,475300.0,0.0,55051.8048163853,1400150.8048163853,2685650.8048163853,6814349.195183614,28.270008471751424,71.72999152824858,71.72999152824858,7.590526315789474,5.941052631578947,9.155778947368422,5.003157894736842,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1000,10000000.0,683577.2574086657,1797072.9110960118,816400.0,611100.0,878034.0,497800.0,0.0,57949.268227774,1433783.268227774,2861283.2682277737,7138716.731772226,28.612832682277737,71.38716731772227,71.38716731772227,8.164,6.111,8.78034,4.978,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1050,10500000.0,717756.120279099,1886926.5566508123,911600.0,657700.0,886269.0,520300.0,0.0,60846.7316391627,1467415.7316391626,3036715.7316391626,7463284.268360837,28.921102206087262,71.07889779391273,71.07889779391273,8.681904761904761,6.263809523809524,8.440657142857143,4.955238095238095,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1100,11000000.0,751934.9831495322,1976780.2022056128,1009000.0,703700.0,894504.0,548800.0,0.0,63744.1950505514,1507048.1950505513,3219748.1950505516,7780251.804949448,29.270438136823195,70.7295618631768,70.7295618631768,9.172727272727272,6.397272727272727,8.131854545454544,4.989090909090909,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1150,11500000.0,786113.8460199656,2066633.8477604133,1117200.0,749800.0,902739.0,577300.0,0.0,66641.6584619401,1546680.65846194,3413680.65846194,8086319.34153806,29.684179638799478,70.31582036120052,70.31582036120052,9.714782608695652,6.52,7.849904347826087,5.0200000000000005,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,1200,12000000.0,820292.7088903988,2156487.493315214,1225200.0,795800.0,910974.0,605800.0,0.0,69539.1218733288,1586313.121873329,3607313.121873329,8392686.878126672,30.06094268227774,69.93905731772226,69.93905731772226,10.209999999999999,6.631666666666666,7.59145,5.048333333333333,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,1250,12500000.0,854471.5717608321,2246341.1388700143,1339100.0,844300.0,919209.0,610300.0,0.0,72436.5852847175,1601945.5852847174,3785345.5852847174,8714654.41471528,30.282764682277747,69.71723531772226,69.71723531772226,10.712800000000001,6.7544,7.353672000000001,4.8824000000000005,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1300,13000000.0,888650.4346312654,2336194.784424815,1445700.0,889700.0,927444.0,644800.0,0.0,75334.0486961062,1647578.0486961063,3982978.0486961063,9017021.951303894,30.63829268227774,69.36170731772225,69.36170731772225,11.12076923076923,6.843846153846155,7.134184615384616,4.96,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,1350,13500000.0,922829.2975016987,2426048.4299796154,1590700.0,935100.0,935679.0,679300.0,0.0,78231.5121074949,1693210.512107495,4219010.512107495,9280989.487892505,31.25192971931478,68.74807028068523,68.74807028068523,11.782962962962964,6.926666666666667,6.930955555555555,5.031851851851852,0.0,0.57949268227774,男性,0,True
2023,35,20～39歳,1400,14000000.0,957008.1603721321,2515902.075534416,1744100.0,980600.0,943731.0,713700.0,0.0,81128.9755188836,1738559.9755188837,4463259.975518884,9536740.024481118,31.880428396563453,68.11957160343654,68.11957160343654,12.457857142857142,7.004285714285713,6.740935714285714,5.097857142857142,0.0,0.5794926822777399,男性,0,True
2023,35,20～39歳,1450,14500000.0,991187.0232425652,2605755.7210892164,1907100.0,1029000.0,951966.0,718200.0,0.0,84026.4389302723,1754192.4389302724,4690292.438930272,9809707.561069727,32.34684440641568,67.65315559358433,67.65315559358433,13.15241379310345,7.096551724137933,6.56528275862069,4.953103448275862,0.0,0.5794926822777401,男性,0,True
2023,35,20～39歳,1500,15000000.0,1025365.8861129986,2695609.366644017,2060400.0,1074500.0,960201.0,752700.0,0.0,86923.902341661,1799824.902341661,4934724.902341661,10065275.09765834,32.898166015611075,67.10183398438893,67.10183398438893,13.736,7.163333333333332,6.401339999999999,5.018000000000001,0.0,0.57949268227774,男性,0,True
2023,45,40～64歳,200,2000000.0,136715.45148173312,359414.5822192024,27100.0,50700.0,179889.0,98300.0,17649.4,11589.8536455548,307428.2536455548,385228.2536455548,1614771.7463544451,19.261412682277744,80.73858731772225,80.73858731772225,1.355,2.535,8.99445,4.915,0.8824700000000001,0.57949268227774,男性,0,True
2023,45,40～64歳,250,2500000.0,170894.31435216643,449268.22777400294,40800.0,77600.0,227652.0,124400.0,22334.8,14487.3170569435,388874.1170569435,507274.1170569435,1992725.8829430565,20.29096468227774,79.70903531772227,79.70903531772227,1.6320000000000001,3.104,9.10608,4.976,0.893392,0.5794926822777401,男性,0,True
2023,45,40～64歳,300,3000000.0,205073.1772225997,539121.8733288035,55100.0,105500.0,268827.0,146900.0,26375.8,17384.7804683322,459487.5804683322,620087.5804683322,2379912.4195316676,20.66958601561107,79.33041398438893,79.33041398438893,1.8366666666666667,3.5166666666666666,8.960899999999999,4.8966666666666665,0.8791933333333333,0.57949268227774,男性,0,True
2023,45,40～64歳,350,3500000.0,239252.04009303302,628975.518883604,68400.0,131600.0,320982.0,175400.0,31490.8,20282.2438797209,548155.043879721,748155.043879721,2751844.9561202796,21.375858396563455,78.62414160343654,78.62414160343654,1.954285714285714,3.7599999999999993,9.170914285714286,5.011428571428571,0.8997371428571427,0.5794926822777399,男性,0,True
2023,45,40～64歳,400,4000000.0,273430.90296346624,718829.1644384048,83800.0,161800.0,373137.0,203900.0,36605.8,23179.7072911096,636822.5072911097,882422.5072911097,3117577.4927088902,22.06056268227774,77.93943731772227,77.93943731772227,2.095,4.045,9.328425,5.0975,0.915145,0.57949268227774,男性,0,True
2023,45,40～64歳,450,4500000.0,307609.76583389955,808682.8099932054,103600.0,196500.0,403332.0,220400.0,39572.8,26077.1707024983,689381.9707024983,989481.9707024983,3510518.029297502,21.988488237833295,78.0115117621667,78.0115117621667,2.3022222222222224,4.366666666666666,8.962933333333334,4.897777777777778,0.8793955555555556,0.57949268227774,男性,0,True
2023,45,40～64歳,500,5000000.0,341788.62870433286,898536.4555480059,135300.0,227600.0,455487.0,248900.0,44687.8,28974.634113887,778049.434113887,1140949.4341138871,3859050.565886113,22.818988682277745,77.18101131772227,77.18101131772227,2.706,4.552,9.109739999999999,4.978,0.8937560000000001,0.5794926822777401,男性,0,True
2023,45,40～64歳,550,5500000.0,375967.4915747661,988390.1011028064,167200.0,258800.0,507642.0,277400.0,49802.8,31872.0975252757,866716.8975252757,1292716.8975252756,4207283.102474725,23.503943591368646,76.49605640863136,76.49605640863136,3.04,4.705454545454545,9.229854545454545,5.043636363636363,0.9055054545454546,0.5794926822777401,男性,0,True
2023,45,40～64歳,600,6000000.0,410146.3544451994,1078243.746657607,200800.0,291700.0,548817.0,299900.0,53843.8,34769.5609366644,937330.3609366645,1429830.3609366645,4570169.639063336,23.830506015611075,76.16949398438894,76.16949398438894,3.3466666666666667,4.861666666666667,9.14695,4.998333333333333,0.8973966666666668,0.57949268227774,男性,0,True
2023,45,40～64歳,650,6500000.0,444325.2173156327,1168097.3922124074,234500.0,324700.0,589992.0,322400.0,57884.8,37667.0243480531,1007943.8243480532,1567143.8243480532,4932856.175651947,24.109904989970047,75.89009501002995,75.89009501002995,3.6076923076923078,4.995384615384616,9.0768,4.96,0.8905353846153846,0.57949268227774,男性,0,True
2023,45,40～64歳,700,7000000.0,478504.08018606604,1257951.037767208,307000.0,361600.0,630984.0,344800.0,61907.6,40564.4877594418,1078256.0877594417,1746856.0877594417,5253143.912240559,24.95508696799202,75.04491303200797,75.04491303200797,4.385714285714285,5.1657142857142855,9.014057142857142,4.925714285714285,0.8843942857142856,0.5794926822777399,男性,0,True
2023,45,40～64歳,750,7500000.0,512682.9430564993,1347804.6833220085,384600.0,399600.0,672159.0,367300.0,65948.6,43461.9511708305,1148869.5511708306,1933069.5511708306,5566930.448829169,25.774260682277745,74.22573931772226,74.22573931772226,5.128,5.328,8.96212,4.897333333333333,0.8793146666666668,0.57949268227774,男性,0,True
2023,45,40～64歳,800,8000000.0,546861.8059269325,1437658.3288768097,450900.0,432100.0,746274.0,407800.0,73211.6,46359.4145822192,1273645.0145822193,2156645.0145822195,5843354.9854177805,26.958062682277745,73.04193731772226,73.04193731772226,5.63625,5.40125,9.328425,5.0975,0.915145,0.57949268227774,男性,0,True
2023,45,40～64歳,850,8500000.0,581040.6687973659,1527511.9744316102,528300.0,470000.0,787449.0,430300.0,77252.6,49256.8779936079,1344258.477993608,2342558.477993608,6157441.5220063925,27.559511505807155,72.44048849419286,72.44048849419286,6.215294117647059,5.529411764705882,9.264105882352942,5.062352941176471,0.9088541176470588,0.57949268227774,男性,0,True
2023,45,40～64歳,900,9000000.0,615219.5316677991,1617365.6199864107,616100.0,513000.0,828624.0,452800.0,81293.6,52154.3414049966,1414871.9414049967,2543971.9414049964,6456028.058595004,28.266354904499963,71.73364509550004,71.73364509550004,6.845555555555556,5.7,9.206933333333334,5.0311111111111115,0.9032622222222222,0.57949268227774,男性,0,True
2023,45,40～64歳,950,9500000.0,649398.3945382324,1707219.2655412112,703700.0,555900.0,869799.0,475300.0,85334.6,55051.8048163853,1485485.4048163854,2745085.4048163854,6754914.595183615,28.895635840172478,71.10436415982753,71.10436415982753,7.407368421052632,5.851578947368421,9.155778947368422,5.003157894736842,0.898258947368421,0.5794926822777401,男性,0,True
2023,45,40～64歳,1000,10000000.0,683577.2574086657,1797072.9110960118,798100.0,602100.0,878034.0,497800.0,89375.6,57949.268227774,1523158.868227774,2923358.8682277743,7076641.131772226,29.233588682277745,70.76641131772226,70.76641131772226,7.981000000000001,6.021,8.78034,4.978,0.8937560000000001,0.5794926822777401,男性,0,True
2023,45,40～64歳,1050,10500000.0,717756.120279099,1886926.5566508123,892600.0,648400.0,886269.0,520300.0,93416.6,60846.7316391627,1560832.3316391627,3101832.3316391627,7398167.668360837,29.541260301325362,70.45873969867463,70.45873969867463,8.50095238095238,6.175238095238096,8.440657142857143,4.955238095238095,0.8896819047619048,0.5794926822777401,男性,0,True
2023,45,40～64歳,1100,11000000.0,751934.9831495322,1976780.2022056128,986000.0,693900.0,894504.0,548800.0,98531.6,63744.1950505514,1605579.7950505514,3285479.795050551,7714520.204949449,29.867998136823193,70.13200186317681,70.13200186317681,8.963636363636365,6.308181818181819,8.131854545454544,4.989090909090909,0.8957418181818182,0.5794926822777401,男性,0,True
2023,45,40～64歳,1150,11500000.0,786113.8460199656,2066633.8477604133,1092800.0,739400.0,902739.0,577300.0,103646.6,66641.6584619401,1650327.25846194,3482527.25846194,8017472.74153806,30.282845725756,69.717154274244,69.717154274244,9.502608695652173,6.429565217391304,7.849904347826087,5.0200000000000005,0.9012747826086958,0.57949268227774,男性,0,True
2023,45,40～64歳,1200,12000000.0,820292.7088903988,2156487.493315214,1199600.0,784900.0,910974.0,605800.0,108761.6,69539.1218733288,1695074.721873329,3679574.721873329,8320425.278126671,30.663122682277745,69.33687731772226,69.33687731772226,9.996666666666666,6.5408333333333335,7.59145,5.048333333333333,0.9063466666666667,0.57949268227774,男性,0,True
2023,45,40～64歳,1250,12500000.0,854471.5717608321,2246341.1388700143,1313300.0,833300.0,919209.0,610300.0,109580.6,72436.5852847175,1711526.1852847175,3858126.1852847175,8641873.814715281,30.865009482277745,69.13499051772226,69.13499051772226,10.506400000000001,6.666400000000001,7.353672000000001,4.8824000000000005,0.8766448000000001,0.5794926822777401,男性,0,True
2023,45,40～64歳,1300,13000000.0,888650.4346312654,2336194.784424815,1418500.0,878100.0,927444.0,644800.0,115769.6,75334.0486961062,1763347.6486961064,4059947.6486961064,8940052.351303894,31.230366528431585,68.76963347156841,68.76963347156841,10.911538461538461,6.754615384615385,7.134184615384616,4.96,0.8905353846153846,0.57949268227774,男性,0,True
2023,45,40～64歳,1350,13500000.0,922829.2975016987,2426048.4299796154,1549600.0,922900.0,935679.0,679300.0,121958.6,78231.5121074949,1815169.112107495,4287669.112107495,9212330.887892505,31.760511941537,68.23948805846301,68.23948805846301,11.478518518518518,6.836296296296296,6.930955555555555,5.031851851851852,0.903397037037037,0.57949268227774,男性,0,True
